layer,entropy,length,top1,top2_a,top2_b,top2_same_pair,logits_json
0,0.4000000059604645,3.0,0,0,1,1,"[-0.006199039053171873, -0.062171198427677155, -0.1868995726108551, -0.07540681213140488, -0.07452121376991272, -0.07441270351409912, -0.0715436041355133, -0.09203650057315826]"
0,0.4000000059604645,4.0,1,1,0,1,"[-0.010308580473065376, 0.0008581876754760742, -0.20230475068092346, -0.08389537036418915, -0.02159564197063446, -0.0853814110159874, -0.09442366659641266, -0.04596094787120819]"
0,0.4000000059604645,5.0,1,1,4,0,"[-0.014418119564652443, 0.0638875961303711, -0.21770989894866943, -0.09238392859697342, 0.0313299298286438, -0.09635011851787567, -0.1173037439584732, 0.00011460483074188232]"
0,0.4000000059604645,6.0,1,1,4,0,"[-0.018527662381529808, 0.12691697478294373, -0.2331150770187378, -0.10087249428033829, 0.08425551652908325, -0.10731882601976395, -0.14018380641937256, 0.04619012773036957]"
0,0.4000000059604645,7.0,1,1,4,0,"[-0.022637205198407173, 0.18994635343551636, -0.24852025508880615, -0.10936105251312256, 0.13718105852603912, -0.11828753352165222, -0.1630638837814331, 0.09226568043231964]"
0,0.4000000059604645,8.0,1,1,4,0,"[-0.02674674428999424, 0.2529757618904114, -0.2639254033565521, -0.11784961074590683, 0.19010664522647858, -0.1292562335729599, -0.18594394624233246, 0.1383412480354309]"
0,0.4000000059604645,9.0,1,1,4,0,"[-0.030856287106871605, 0.3160051703453064, -0.2793305814266205, -0.1263381838798523, 0.24303223192691803, -0.14022494852542877, -0.2088240087032318, 0.1844167709350586]"
0,0.4000000059604645,10.0,1,1,4,0,"[-0.03496582806110382, 0.3790345788002014, -0.29473572969436646, -0.13482674956321716, 0.2959578037261963, -0.15119364857673645, -0.23170408606529236, 0.23049235343933105]"
0,0.4000000059604645,11.0,1,1,4,0,"[-0.039075370877981186, 0.44206392765045166, -0.3101409077644348, -0.14331530034542084, 0.34888339042663574, -0.16216234862804413, -0.2545841336250305, 0.27656787633895874]"
0,0.4000000059604645,12.0,1,1,4,0,"[-0.04318491369485855, 0.5050933361053467, -0.3255460858345032, -0.1518038660287857, 0.4018089771270752, -0.1731310486793518, -0.2774641811847687, 0.3226433992385864]"
0,0.4000000059604645,13.0,1,1,4,0,"[-0.04729445278644562, 0.5681227445602417, -0.34095123410224915, -0.16029243171215057, 0.45473456382751465, -0.18409976363182068, -0.3003442585468292, 0.3687189817428589]"
0,0.4000000059604645,14.0,1,1,4,0,"[-0.05140399560332298, 0.6311520934104919, -0.3563564121723175, -0.16878098249435425, 0.5076600909233093, -0.19506846368312836, -0.32322433590888977, 0.4147945046424866]"
0,0.4000000059604645,15.0,1,1,4,0,"[-0.05551353469491005, 0.694181501865387, -0.37176159024238586, -0.17726954817771912, 0.5605856776237488, -0.20603717863559723, -0.34610438346862793, 0.46087008714675903]"
0,0.4000000059604645,16.0,1,1,4,0,"[-0.059623077511787415, 0.757210910320282, -0.3871667683124542, -0.18575811386108398, 0.6135112643241882, -0.2170058786869049, -0.3689844608306885, 0.5069456100463867]"
0,0.45000001788139343,1.0,0,0,6,0,"[0.0018145670183002949, -0.18507851660251617, -0.15685948729515076, -0.0588541179895401, -0.17772608995437622, -0.053023725748062134, -0.026927467435598373, -0.1818838119506836]"
0,0.45000001788139343,2.0,0,0,6,0,"[-0.0022949744015932083, -0.12204912304878235, -0.17226466536521912, -0.06734267622232437, -0.12480051070451736, -0.06399243324995041, -0.04980753734707832, -0.13580825924873352]"
0,0.45000001788139343,3.0,0,0,1,1,"[-0.0064045158214867115, -0.05901972949504852, -0.18766984343528748, -0.07583123445510864, -0.07187493145465851, -0.07496114075183868, -0.07268759608268738, -0.08973272144794464]"
0,0.45000001788139343,4.0,1,1,0,1,"[-0.01051405631005764, 0.004009664058685303, -0.20307499170303345, -0.08431980013847351, -0.01894935965538025, -0.08592984825372696, -0.09556767344474792, -0.04365716874599457]"
0,0.45000001788139343,5.0,1,1,4,0,"[-0.014623597264289856, 0.06703907251358032, -0.2184801697731018, -0.09280835837125778, 0.03397621214389801, -0.09689855575561523, -0.11844773590564728, 0.0024183839559555054]"
0,0.45000001788139343,6.0,1,1,4,0,"[-0.01873314008116722, 0.13006845116615295, -0.23388534784317017, -0.10129691660404205, 0.08690179884433746, -0.10786726325750351, -0.14132781326770782, 0.04849390685558319]"
0,0.45000001788139343,7.0,1,1,4,0,"[-0.022842681035399437, 0.19309782981872559, -0.24929049611091614, -0.10978548228740692, 0.13982735574245453, -0.11883596330881119, -0.16420789062976837, 0.09456945955753326]"
0,0.45000001788139343,8.0,1,1,4,0,"[-0.026952221989631653, 0.2561272382736206, -0.2646956741809845, -0.11827404052019119, 0.19275294244289398, -0.12980467081069946, -0.18708795309066772, 0.14064502716064453]"
0,0.45000001788139343,9.0,1,1,4,0,"[-0.031061766669154167, 0.3191566467285156, -0.28010082244873047, -0.12676259875297546, 0.24567852914333344, -0.14077337086200714, -0.20996801555156708, 0.18672055006027222]"
0,0.45000001788139343,10.0,1,1,4,0,"[-0.03517130762338638, 0.38218605518341064, -0.29550600051879883, -0.13525116443634033, 0.2986040711402893, -0.151742085814476, -0.23284809291362762, 0.23279613256454468]"
0,0.45000001788139343,11.0,1,1,4,0,"[-0.03928085044026375, 0.4452154040336609, -0.3109111785888672, -0.1437397301197052, 0.35152965784072876, -0.1627107858657837, -0.255728155374527, 0.27887165546417236]"
0,0.45000001788139343,12.0,1,1,4,0,"[-0.04339039325714111, 0.5082448124885559, -0.32631632685661316, -0.15222829580307007, 0.4044552445411682, -0.17367948591709137, -0.27860820293426514, 0.32494717836380005]"
0,0.45000001788139343,13.0,1,1,4,0,"[-0.04749993234872818, 0.5712742209434509, -0.3417215049266815, -0.16071686148643494, 0.45738083124160767, -0.18464820086956024, -0.3014882802963257, 0.3710227608680725]"
0,0.45000001788139343,14.0,1,1,4,0,"[-0.051609475165605545, 0.6343035697937012, -0.3571266829967499, -0.1692054122686386, 0.5103063583374023, -0.19561690092086792, -0.32436835765838623, 0.4170982837677002]"
0,0.45000001788139343,15.0,1,1,4,0,"[-0.05571901425719261, 0.6973329782485962, -0.37253186106681824, -0.17769397795200348, 0.5632319450378418, -0.2065856158733368, -0.3472484052181244, 0.46317386627197266]"
0,0.45000001788139343,16.0,1,1,4,0,"[-0.05982855707406998, 0.7603623867034912, -0.3879370093345642, -0.18618254363536835, 0.6161575317382812, -0.21755431592464447, -0.37012848258018494, 0.5092493891716003]"
0,0.5,1.0,0,0,6,0,"[0.0016090900171548128, -0.18192705512046814, -0.15762975811958313, -0.05927854776382446, -0.175079807639122, -0.0535721629858017, -0.02807147055864334, -0.17958003282546997]"
0,0.5,2.0,0,0,6,0,"[-0.002500451635569334, -0.11889765411615372, -0.1730349212884903, -0.06776710599660873, -0.12215423583984375, -0.06454087048768997, -0.05095154047012329, -0.1335044801235199]"
0,0.5,3.0,0,0,1,1,"[-0.0066099935211241245, -0.05586826056241989, -0.18844008445739746, -0.076255664229393, -0.0692286565899849, -0.07550957798957825, -0.07383160293102264, -0.08742894232273102]"
0,0.5,4.0,1,1,0,1,"[-0.010719534009695053, 0.007161140441894531, -0.20384526252746582, -0.08474422991275787, -0.016303084790706635, -0.08647828549146652, -0.09671168029308319, -0.041353389620780945]"
0,0.5,5.0,1,1,4,0,"[-0.014829074963927269, 0.07019054889678955, -0.2192504107952118, -0.09323278814554214, 0.03662247955799103, -0.0974469929933548, -0.11959174275398254, 0.004722163081169128]"
0,0.5,6.0,1,1,4,0,"[-0.018938617780804634, 0.13321992754936218, -0.23465558886528015, -0.10172134637832642, 0.08954806625843048, -0.10841569304466248, -0.1424718052148819, 0.050797685980796814]"
0,0.5,7.0,1,1,4,0,"[-0.02304815873503685, 0.19624930620193481, -0.2500607669353485, -0.11020990461111069, 0.14247362315654755, -0.11938440054655075, -0.16535188257694244, 0.09687323868274689]"
0,0.5,8.0,1,1,4,0,"[-0.027157699689269066, 0.25927871465682983, -0.2654659152030945, -0.11869847029447556, 0.195399209856987, -0.13035310804843903, -0.1882319450378418, 0.14294880628585815]"
0,0.5,9.0,1,1,4,0,"[-0.03126724436879158, 0.32230812311172485, -0.28087109327316284, -0.12718702852725983, 0.24832479655742645, -0.1413218080997467, -0.21111200749874115, 0.18902432918548584]"
0,0.5,10.0,1,1,4,0,"[-0.03537678346037865, 0.3853375315666199, -0.2962762415409088, -0.1356755942106247, 0.3012503385543823, -0.15229052305221558, -0.2339920848608017, 0.2350999116897583]"
0,0.5,11.0,1,1,4,0,"[-0.03948632627725601, 0.4483668804168701, -0.3116814196109772, -0.14416415989398956, 0.3541759252548218, -0.16325922310352325, -0.25687214732170105, 0.281175434589386]"
0,0.5,12.0,1,1,4,0,"[-0.04359586909413338, 0.5113962888717651, -0.32708659768104553, -0.15265272557735443, 0.40710151195526123, -0.17422792315483093, -0.2797521948814392, 0.32725095748901367]"
0,0.5,13.0,1,1,4,0,"[-0.047705408185720444, 0.5744256973266602, -0.3424917757511139, -0.1611412912607193, 0.4600270986557007, -0.1851966381072998, -0.30263227224349976, 0.37332653999328613]"
0,0.5,14.0,1,1,4,0,"[-0.05181495100259781, 0.6374550461769104, -0.35789695382118225, -0.16962984204292297, 0.5129526257514954, -0.19616533815860748, -0.3255123496055603, 0.4194020628929138]"
0,0.5,15.0,1,1,4,0,"[-0.055924490094184875, 0.7004844546318054, -0.3733021020889282, -0.17811839282512665, 0.5658782124519348, -0.20713405311107635, -0.34839239716529846, 0.4654776453971863]"
0,0.5,16.0,1,1,4,0,"[-0.06003402918577194, 0.7635138630867004, -0.3887072503566742, -0.18660695850849152, 0.6188037991523743, -0.21810275316238403, -0.371272474527359, 0.511553168296814]"
0,0.550000011920929,1.0,0,0,6,0,"[0.001403612783178687, -0.1787755787372589, -0.1584000289440155, -0.05970297008752823, -0.1724335253238678, -0.05412060022354126, -0.02921547368168831, -0.17727625370025635]"
0,0.550000011920929,2.0,0,0,6,0,"[-0.0027059284038841724, -0.11574618518352509, -0.17380517721176147, -0.0681915357708931, -0.11950795352458954, -0.06508930772542953, -0.05209554359316826, -0.13120070099830627]"
0,0.550000011920929,3.0,0,0,1,1,"[-0.006815470289438963, -0.05271679162979126, -0.18921035528182983, -0.07668009400367737, -0.06658237427473068, -0.07605800777673721, -0.07497560977935791, -0.08512517064809799]"
0,0.550000011920929,4.0,1,1,0,1,"[-0.010925011709332466, 0.010312601923942566, -0.2046155333518982, -0.08516865223646164, -0.013656802475452423, -0.08702672272920609, -0.09785568714141846, -0.03904961794614792]"
0,0.550000011920929,5.0,1,1,4,0,"[-0.015034552663564682, 0.07334201037883759, -0.22002068161964417, -0.09365721791982651, 0.03926877677440643, -0.09799542278051376, -0.12073574960231781, 0.007025927305221558]"
0,0.550000011920929,6.0,1,1,4,0,"[-0.019144095480442047, 0.13637137413024902, -0.23542585968971252, -0.10214577615261078, 0.09219436347484589, -0.10896413028240204, -0.14361581206321716, 0.05310145020484924]"
0,0.550000011920929,7.0,1,1,4,0,"[-0.023253636434674263, 0.19940078258514404, -0.2508310377597809, -0.11063433438539505, 0.14511992037296295, -0.11993283778429031, -0.1664958894252777, 0.09917700290679932]"
0,0.550000011920929,8.0,1,1,4,0,"[-0.02736317738890648, 0.26243019104003906, -0.26623618602752686, -0.11912290006875992, 0.1980455070734024, -0.1309015452861786, -0.18937595188617706, 0.1452525556087494]"
0,0.550000011920929,9.0,1,1,4,0,"[-0.031472720205783844, 0.3254595994949341, -0.2816413640975952, -0.1276114583015442, 0.25097107887268066, -0.14187024533748627, -0.21225601434707642, 0.19132810831069946]"
0,0.550000011920929,10.0,1,1,4,0,"[-0.03558225929737091, 0.3884890079498291, -0.2970465123653412, -0.13610002398490906, 0.3038966655731201, -0.15283894538879395, -0.23513609170913696, 0.23740366101264954]"
0,0.550000011920929,11.0,1,1,4,0,"[-0.039691802114248276, 0.45151835680007935, -0.31245169043540955, -0.14458858966827393, 0.35682225227355957, -0.16380766034126282, -0.2580161690711975, 0.2834791839122772]"
0,0.550000011920929,12.0,1,1,4,0,"[-0.04380134493112564, 0.5145477652549744, -0.3278568685054779, -0.1530771404504776, 0.40974777936935425, -0.1747763603925705, -0.28089621663093567, 0.3295547068119049]"
0,0.550000011920929,13.0,1,1,4,0,"[-0.04791088402271271, 0.5775771737098694, -0.3432620167732239, -0.16156570613384247, 0.4626733660697937, -0.18574507534503937, -0.3037762939929962, 0.37563028931617737]"
0,0.550000011920929,14.0,1,1,4,0,"[-0.05202042683959007, 0.6406065225601196, -0.35866719484329224, -0.17005427181720734, 0.5155988931655884, -0.19671377539634705, -0.32665637135505676, 0.42170584201812744]"
0,0.550000011920929,15.0,1,1,4,0,"[-0.05612996593117714, 0.7036359310150146, -0.3740723729133606, -0.178542822599411, 0.5685244798660278, -0.20768249034881592, -0.3495364189147949, 0.4677814245223999]"
0,0.550000011920929,16.0,1,1,4,0,"[-0.060239508748054504, 0.7666653394699097, -0.38947752118110657, -0.18703138828277588, 0.6214500665664673, -0.2186511904001236, -0.37241649627685547, 0.5138569474220276]"
0,0.6000000238418579,1.0,0,0,6,0,"[0.001198135782033205, -0.17562410235404968, -0.1591702699661255, -0.06012739986181259, -0.16978725790977478, -0.054669030010700226, -0.030359480530023575, -0.17497247457504272]"
0,0.6000000238418579,2.0,0,0,6,0,"[-0.002911405637860298, -0.11259470880031586, -0.17457544803619385, -0.06861595809459686, -0.11686167865991592, -0.0656377375125885, -0.053239546716213226, -0.12889692187309265]"
0,0.6000000238418579,3.0,0,0,1,1,"[-0.007020947057753801, -0.04956531524658203, -0.18998059630393982, -0.07710452377796173, -0.06393609941005707, -0.07660644501447678, -0.07611961662769318, -0.08282139152288437]"
0,0.6000000238418579,4.0,1,1,4,0,"[-0.01113048754632473, 0.013464078307151794, -0.20538577437400818, -0.085593082010746, -0.011010527610778809, -0.08757515251636505, -0.09899967908859253, -0.036745838820934296]"
0,0.6000000238418579,5.0,1,1,4,0,"[-0.015240028500556946, 0.07649348676204681, -0.22079095244407654, -0.09408164769411087, 0.04191504418849945, -0.09854386001825333, -0.12187975645065308, 0.00932970643043518]"
0,0.6000000238418579,6.0,1,1,4,0,"[-0.01934957131743431, 0.13952285051345825, -0.2361961007118225, -0.10257019847631454, 0.0948406308889389, -0.1095125675201416, -0.14475981891155243, 0.055405229330062866]"
0,0.6000000238418579,7.0,1,1,4,0,"[-0.023459112271666527, 0.20255225896835327, -0.25160127878189087, -0.11105876415967941, 0.14776618778705597, -0.12048127502202988, -0.16763989627361298, 0.10148078203201294]"
0,0.6000000238418579,8.0,1,1,4,0,"[-0.027568655088543892, 0.2655816674232483, -0.26700645685195923, -0.11954732984304428, 0.20069177448749542, -0.13144998252391815, -0.19051995873451233, 0.147556334733963]"
0,0.6000000238418579,9.0,1,1,4,0,"[-0.031678199768066406, 0.3286110758781433, -0.2824116051197052, -0.12803588807582855, 0.2536173462867737, -0.14241868257522583, -0.21340002119541168, 0.19363188743591309]"
0,0.6000000238418579,10.0,1,1,4,0,"[-0.03578773885965347, 0.39164048433303833, -0.29781678318977356, -0.13652445375919342, 0.30654293298721313, -0.1533873826265335, -0.23628009855747223, 0.23970744013786316]"
0,0.6000000238418579,11.0,1,1,4,0,"[-0.03989728167653084, 0.4546698331832886, -0.3132219612598419, -0.1450130194425583, 0.3594685196876526, -0.16435609757900238, -0.2591601610183716, 0.28578296303749084]"
0,0.6000000238418579,12.0,1,1,4,0,"[-0.0440068244934082, 0.5176992416381836, -0.3286271095275879, -0.15350157022476196, 0.41239404678344727, -0.17532479763031006, -0.28204020857810974, 0.33185848593711853]"
0,0.6000000238418579,13.0,1,1,4,0,"[-0.04811636358499527, 0.5807286500930786, -0.34403228759765625, -0.16199013590812683, 0.4653196334838867, -0.18629351258277893, -0.3049202859401703, 0.3779340982437134]"
0,0.6000000238418579,14.0,1,1,4,0,"[-0.052225906401872635, 0.6437579989433289, -0.3594374656677246, -0.1704787015914917, 0.5182452201843262, -0.1972622126340866, -0.32780036330223083, 0.42400962114334106]"
0,0.6000000238418579,15.0,1,1,4,0,"[-0.0563354454934597, 0.7067874073982239, -0.3748426139354706, -0.17896725237369537, 0.5711708068847656, -0.20823092758655548, -0.350680410861969, 0.4700852036476135]"
0,0.6000000238418579,16.0,1,1,4,0,"[-0.06044498831033707, 0.7698168158531189, -0.39024779200553894, -0.18745581805706024, 0.6240963935852051, -0.21919962763786316, -0.37356048822402954, 0.5161607265472412]"
0,0.6500000357627869,1.0,0,0,6,0,"[0.0009926585480570793, -0.17247264087200165, -0.15994054079055786, -0.060551829636096954, -0.16714097559452057, -0.05521746724843979, -0.03150348365306854, -0.1726686954498291]"
0,0.6500000357627869,2.0,0,0,6,0,"[-0.003116882871836424, -0.10944324731826782, -0.17534568905830383, -0.06904038786888123, -0.11421539634466171, -0.06618617475032806, -0.054383549839258194, -0.12659314274787903]"
0,0.6500000357627869,3.0,0,0,1,1,"[-0.007226424757391214, -0.046413853764534, -0.1907508671283722, -0.0775289461016655, -0.061289817094802856, -0.07715488225221634, -0.07726362347602844, -0.08051761239767075]"
0,0.6500000357627869,4.0,1,1,4,0,"[-0.011335965245962143, 0.01661553978919983, -0.20615604519844055, -0.08601751178503036, -0.008364245295524597, -0.08812358975410461, -0.1001436859369278, -0.03444205969572067]"
0,0.6500000357627869,5.0,1,1,4,0,"[-0.015445506200194359, 0.07964494824409485, -0.22156119346618652, -0.09450607001781464, 0.04456132650375366, -0.09909229725599289, -0.12302376329898834, 0.011633485555648804]"
0,0.6500000357627869,6.0,1,1,4,0,"[-0.019555049017071724, 0.14267432689666748, -0.23696637153625488, -0.10299462825059891, 0.09748691320419312, -0.11006099730730057, -0.1459038257598877, 0.05770900845527649]"
0,0.6500000357627869,7.0,1,1,4,0,"[-0.02366458997130394, 0.2057037055492401, -0.25237154960632324, -0.11148319393396378, 0.150412455201149, -0.12102971225976944, -0.16878390312194824, 0.10378456115722656]"
0,0.6500000357627869,8.0,1,1,4,0,"[-0.027774130925536156, 0.26873311400413513, -0.2677766978740692, -0.11997175216674805, 0.20333804190158844, -0.13199840486049652, -0.1916639655828476, 0.14986011385917664]"
0,0.6500000357627869,9.0,1,1,4,0,"[-0.03188367560505867, 0.33176252245903015, -0.2831818759441376, -0.12846031785011292, 0.2562636137008667, -0.1429671198129654, -0.21454402804374695, 0.1959356665611267]"
0,0.6500000357627869,10.0,1,1,4,0,"[-0.03599321469664574, 0.39479196071624756, -0.29858702421188354, -0.13694888353347778, 0.30918920040130615, -0.15393581986427307, -0.2374241054058075, 0.24201121926307678]"
