layer,base_key,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.23999999463558197,0,0,6,0,"[0.0029004111420363188, -0.12310851365327835, -0.07095824182033539, -0.025310106575489044, -0.11453194916248322, -0.021192040294408798, -0.002366900909692049, -0.11328854411840439]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.25,0,0,6,0,"[0.00285931583493948, -0.12247821688652039, -0.07111229747533798, -0.025394991040229797, -0.11400268971920013, -0.02130172774195671, -0.0025957017205655575, -0.11282778531312943]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.25999999046325684,0,0,6,0,"[0.0028182202950119972, -0.12184792757034302, -0.07126634567975998, -0.0254798773676157, -0.11347343772649765, -0.021411415189504623, -0.0028245020657777786, -0.11236703395843506]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.26999998092651367,0,0,6,0,"[0.0027771249879151583, -0.12121763825416565, -0.07142040133476257, -0.025564763695001602, -0.11294418573379517, -0.021521100774407387, -0.003053302876651287, -0.1119062751531601]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.2800000011920929,0,0,6,0,"[0.0027360294479876757, -0.12058734148740768, -0.07157444953918457, -0.025649648159742355, -0.11241492629051208, -0.0216307882219553, -0.0032821036875247955, -0.11144552379846573]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.28999999165534973,0,0,6,0,"[0.0026949341408908367, -0.11995704472064972, -0.07172849774360657, -0.025734534487128258, -0.111885666847229, -0.021740475669503212, -0.0035109040327370167, -0.11098476499319077]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.29999998211860657,0,0,6,0,"[0.002653838600963354, -0.11932675540447235, -0.07188255339860916, -0.02581941895186901, -0.11135641485452652, -0.021850163117051125, -0.003739704843610525, -0.1105240136384964]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.3100000023841858,0,0,6,0,"[0.0026127430610358715, -0.11869645863771439, -0.07203660160303116, -0.025904305279254913, -0.11082715541124344, -0.021959850564599037, -0.003968505654484034, -0.11006325483322144]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.3199999928474426,0,0,6,0,"[0.002571647986769676, -0.11806616187095642, -0.07219065725803375, -0.025989191606640816, -0.11029790341854095, -0.0220695361495018, -0.004197306465357542, -0.10960249602794647]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.32999998331069946,0,0,6,0,"[0.0025305524468421936, -0.11743587255477905, -0.07234470546245575, -0.02607407607138157, -0.10976864397525787, -0.022179223597049713, -0.004426106810569763, -0.1091417446732521]"
0,model.global_transformer.layers.0.feed_forward.patch_feature_router,0.3400000035762787,0,0,6,0,"[0.002489456906914711, -0.11680557578802109, -0.07249876111745834, -0.02615896239876747, -0.10923939198255539, -0.022288911044597626, -0.004654908087104559, -0.10868098586797714]"
