layer,raw_length,log1p_length,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
0,1.0,0.6931471824645996,3.200000047683716,0,0,6,0,"[-0.006181274075061083, -0.47751763463020325, -0.19282057881355286, -0.117762491106987, -0.42466503381729126, -0.1177532970905304, -0.05085001885890961, -0.38280627131462097]"
0,1.0,0.6931471824645996,3.25,0,0,6,0,"[-0.006295161787420511, -0.4837004542350769, -0.19503656029701233, -0.11889402568340302, -0.43013352155685425, -0.11892659962177277, -0.051380641758441925, -0.38763782382011414]"
0,1.0,0.6931471824645996,3.299999952316284,0,0,6,0,"[-0.00640904949977994, -0.48988330364227295, -0.1972525417804718, -0.12002557516098022, -0.43560200929641724, -0.12009990215301514, -0.05191127210855484, -0.3924693763256073]"
0,1.0,0.6931471824645996,3.3499999046325684,0,0,6,0,"[-0.006522937212139368, -0.496066153049469, -0.19946852326393127, -0.12115710973739624, -0.4410704970359802, -0.12127320468425751, -0.05244189500808716, -0.39730098843574524]"
0,1.0,0.6931471824645996,3.4000000953674316,0,0,6,0,"[-0.0066368249244987965, -0.502249002456665, -0.20168451964855194, -0.12228865921497345, -0.446539044380188, -0.12244651466608047, -0.05297252535820007, -0.4021326005458832]"
0,1.0,0.6931471824645996,3.450000047683716,0,0,6,0,"[-0.006750712636858225, -0.5084318518638611, -0.2039005160331726, -0.12342019379138947, -0.452007532119751, -0.12361981719732285, -0.05350315570831299, -0.40696415305137634]"
0,1.0,0.6931471824645996,3.5,0,0,6,0,"[-0.006864600349217653, -0.5146147012710571, -0.20611649751663208, -0.12455172836780548, -0.45747601985931396, -0.12479311972856522, -0.054033778607845306, -0.4117957055568695]"
0,1.0,0.6931471824645996,3.549999952316284,0,0,6,0,"[-0.006978488061577082, -0.5207974910736084, -0.20833247900009155, -0.1256832778453827, -0.46294450759887695, -0.125966414809227, -0.05456440895795822, -0.41662731766700745]"
0,1.0,0.6931471824645996,3.5999999046325684,0,0,6,0,"[-0.007092373911291361, -0.5269804000854492, -0.21054846048355103, -0.1268148124217987, -0.46841299533843994, -0.12713971734046936, -0.05509503185749054, -0.4214588701725006]"
0,1.0,0.6931471824645996,3.6500000953674316,0,0,6,0,"[-0.0072062634862959385, -0.5331631898880005, -0.2127644568681717, -0.12794636189937592, -0.4738815426826477, -0.12831303477287292, -0.055625662207603455, -0.42629048228263855]"
